"post_id","name","cluster","x","y","z"
"18151","the curtain falls","38","-19.667106630","18.887952800","-33.733688350"
"18153","the devil","74","28.402204510","16.476795200","1.970512390"
"18155","the devil a one","17","26.162502290","19.373046880","2.738465309"
"18157","the devil is a liar","61","27.023456570","16.201816560","1.257113814"
"18159","the die is cast","33","-3.688605785","19.350584030","-32.608852390"
"18161","the end of one's rope","38","-10.060069080","24.088277820","-26.082107540"
"18163","the feathers fly","75","17.665136340","-9.121330261","25.991886140"
"18165","the finger","4","27.515142440","-8.061391830","20.225898740"
"18167","the genie's out of the bottle","81","-49.384269710","4.672866821","-12.836320880"
"18169","the good doctor","40","4.370513439","41.661548610","26.154783250"
"18171","the good doctors","40","2.954080820","41.265338900","26.706058500"
"18173","the half of it","69","21.711315160","7.966358662","-30.318822860"
"18175","the handbags come out","75","11.999118800","-42.623783110","-2.017247915"
"18177","the hell out of","85","10.362053870","41.211135860","15.734628680"
"18179","the hell you say","17","23.303535460","27.534994130","-2.956781149"
"18181","the jig is up","13","12.416005130","-15.108358380","-5.027958870"
"18183","the joke is on someone","61","26.995437620","1.507908821","12.318202970"
"18185","the king is dead, long live the king!","3","-19.235626220","23.108146670","16.386896130"
"18187","the length of the Flemington straight","88","-0.364965320","43.661674500","-13.014698030"
"18189","the Lord's work","12","12.363681790","21.733673100","7.207349300"
"18191","the measles","4","17.083269120","-23.038412090","32.874912260"
"18193","the moon on a stick","44","11.562446590","34.651241300","4.648818016"
"18195","them's the breaks","1","8.141442299","28.423723220","0.008607068"
"18197","them's the facts","47","20.126384740","32.150928500","-18.017150880"
"18199","then again","55","-2.981249094","38.418861390","-18.449443820"
"18201","the nail that sticks out gets hammered down","4","-16.909959790","-38.217769620","9.646946907"
"18203","then and there","22","-30.271278380","11.302014350","-19.408096310"
"18205","the nose knows","62","27.768705370","-11.708842280","30.941808700"
"18207","the old woman is plucking her goose","13","19.739580150","-10.684513090","9.470993996"
"18209","the one that got away","83","-2.724467754","6.636137009","14.052347180"
"18211","the other day","64","-31.158960340","21.473316190","-4.164842129"
"18213","the pants off","78","8.086312294","-36.077182770","20.972791670"
"18215","the pen is mightier than the sword","87","4.993395805","1.638700128","3.910952806"
"18217","the plot thickens","13","-9.012364388","-17.415782930","7.854704857"
"18219","the quality","21","2.516126633","21.140657420","23.256460190"
"18221","the rabbit died","3","-17.383785250","21.607307430","21.320156100"
"18223","the reality is","47","20.346626280","29.716407780","-17.538610460"
"18225","there and back","55","-41.648757930","-4.003536701","-9.821796417"
"18227","there for everyone to see","47","-12.725795750","48.941127780","-3.797691345"
"18229","there is a new sheriff in town","19","-37.887195590","26.920757290","12.767177580"
"18231","there is no there there","42","10.227163310","22.022054670","-8.066801071"
"18233","there must be something in the water","47","-2.349898577","-14.186625480","11.486554150"
"18235","the rest is history","38","-19.007287980","17.507555010","-18.042526250"
"18237","there we go","86","8.866110802","31.306575780","-14.653639790"
"18239","there you are","47","11.703135490","33.015132900","-13.509042740"
"18241","there you go","47","10.146035190","31.230155940","-14.576719280"
"18243","there you have it","47","12.268213270","31.395116810","-14.129051210"
"18245","the rubber meets the road","1","-14.284544940","-15.101521490","-32.178398130"
"18247","the shirt off one's back","29","15.388383870","-9.229924202","37.947624210"
"18249","the shoe is on the other foot","77","3.947177172","-37.409263610","-24.285186770"
"18251","the show must go on","15","-31.070150380","-18.552537920","0.379692823"
"18253","the straw that broke the camel's back","13","-13.970202450","-16.277690890","10.178485870"
"18255","the streets are paved with gold","0","5.578382492","6.122429371","-32.699897770"
"18257","the stroke that broke the camel's back","1","-14.057226180","-16.468641280","11.066370960"
"18259","the sun sets on something","38","-15.071212770","19.613248830","-27.109395980"
"18261","the terrorists will have won","9","1.903016567","-4.950270176","-4.398036957"
"18263","the thing is","47","17.137598040","29.325754170","-17.303934100"
"18265","the thing of it","49","16.267829900","31.251096730","-17.514846800"
"18267","the wheels fell off","10","0.977555394","-19.360139850","24.165067670"
"18269","the whole world and his dog","21","24.475902560","33.007854460","17.578060150"
"18271","the word is go","2","6.363893986","42.423015590","-22.930673600"
"18273","the world over","21","-9.472566605","48.121921540","-1.129471779"
"18275","thick and thin","6","-8.400684357","-17.510541920","11.225636480"
"18277","thick and threefold","21","-10.152463910","-19.113405230","11.218161580"
"18279","thick as thieves","6","-7.957517147","-16.507112500","11.534218790"
"18281","thick of things","49","-8.556918144","-20.224765780","9.557646751"
"18283","thick skin","6","17.653163910","-14.017468450","45.753337860"
"18285","thief in the night","61","-41.251903530","14.054975510","1.006510615"
"18287","thigh-slapper","36","26.594240190","-3.434960842","17.639257430"
"18289","thin air","42","-10.855257990","18.156412120","7.968639851"
"18291","thin end of the wedge","13","-10.500842090","-14.015089990","9.725585938"
"18293","thing of the past","64","-28.724494930","24.355855940","-5.196607590"
"18295","think aloud","2","20.857164380","-6.193152905","-22.439722060"
"18297","think back","55","-38.541412350","21.727018360","-3.206105471"
"18299","think of England","70","-37.185657500","-25.825193410","29.022142410"
"18301","think on one's feet","67","-27.513517380","6.843988895","-21.216033940"
"18303","think out loud","76","20.200948720","-6.671512127","-22.020664220"
"18305","think over","89","-14.589674000","33.633335110","-13.769359590"
"18307","think tank","19","-12.799567220","7.162349224","-16.257030490"
"18309","think the world of","21","11.576613430","17.672584530","17.039974210"
"18311","think twice","33","-15.268160820","34.762668610","-13.269105910"
"18313","think up","59","-12.215412140","7.497879028","-18.112833020"
"18315","think with one's little head","67","12.172219280","-0.630059302","42.450321200"
"18317","thin-skinned","80","17.145582200","-13.450752260","46.054550170"
"18319","thin the herd","26","-19.007110600","-16.103538510","9.007271767"
"18321","third hand","2","10.834695820","2.620974541","-16.300674440"
"18323","third-rate","60","-3.902674675","20.549047470","30.670980450"
"18325","third string","60","-4.932235718","22.348661420","33.123767850"
"18327","third wheel","14","-6.769657135","24.574369430","34.611595150"
"18329","this is where we came in","22","-20.424289700","32.120555880","-7.707590580"
"18331","this minute","43","-33.513618470","11.092164040","-21.355411530"
"18333","thorn in someone's side","63","20.089237210","-25.548038480","25.164434430"
"18335","thorn in the flesh","49","20.281494140","-26.445644380","25.162345890"
"18337","though but","69","-0.548450589","37.426601410","-18.227289200"
"18339","thought bubble","80","-7.747292995","3.745561123","-12.160256390"
"18341","thousand pardons","17","41.225635530","29.494476320","2.582540274"
"18343","thrash out","56","-13.751651760","-39.680301670","-2.746186972"
"18345","thread the needle","49","-11.041050910","-26.444280620","36.881473540"
"18347","three-dimensionality","40","0.105844647","22.394750600","22.358860020"
"18349","three-martini lunch","41","-4.445914268","-4.094320297","51.359680180"
"18351","Three Musketeers","23","47.192760470","3.247442245","-5.378386021"
"18353","three-on-the-tree","14","-38.518104550","-13.526656150","-30.350006100"
"18355","three-ring circus","75","0.850029409","-0.569047868","22.333654400"
"18357","three score and ten","64","-35.416175840","30.534191130","2.240142822"
"18359","three sheets to the wind","10","-6.790528774","-8.515856743","52.126377110"
"18361","three skips of a louse","26","39.505584720","12.119856830","-10.303753850"
"18363","three squares","26","20.512313840","5.806336403","-49.011386870"
"18365","Three Stooges","14","46.510314940","3.684064388","-6.076123238"
"18367","thrill kill","65","39.956733700","-36.234081270","-1.014175892"
"18369","thrill killer","74","40.293666840","-35.665573120","-1.342453003"
"18371","through the looking-glass","62","4.208259106","10.006088260","-12.208312990"
"18373","through the mill","1","-18.130187990","-23.731180190","34.461368560"
"18375","through the roof","52","5.026135445","-9.305459023","29.889547350"
"18377","throw a bone to","71","1.766962171","-36.952293400","-0.196532667"
"18379","throw a fit","52","11.250864030","-10.765892030","30.448957440"
"18381","throw a kiss","36","45.531738280","6.331450462","3.992362976"
"18383","throw a monkey wrench in the works","28","6.415577888","-42.884315490","24.764320370"
"18385","throw a monkey wrench into the works","28","6.518028736","-41.909774780","24.377286910"
"18387","throw an ant into a sty","28","6.971836090","-40.026966090","24.514259340"
"18389","throw an eye","20","-0.806699574","9.251592636","-0.223827094"
"18391","throw aside","83","-5.235024452","-38.379856110","-4.303649902"
"18393","throw a spanner in the works","28","4.459867477","-42.392326350","24.471317290"
"18395","throw a sprat to catch a mackerel","13","3.852518559","-36.886924740","0.447437495"
"18397","throw a tantrum","52","10.583183290","-12.298932080","30.554904940"
"18399","throw away","42","-4.750087738","-37.272178650","-3.625186443"
"18401","throw a wobbly","52","9.263004303","-10.998826980","32.126514430"
"18403","throw a wrench in","28","9.028510094","-11.483437540","16.111951830"
"18405","throw a wrench in the gears","28","5.405033588","-43.918876650","23.025888440"
"18407","throw a wrench in the works","28","5.403845310","-42.738998410","23.200248720"
"18409","throw caution to the wind","33","10.045340540","-8.937908173","-24.338848110"
"18411","throw cold water on","28","-26.753301620","1.201838970","35.421474460"
"18413","throw down","54","-2.329647064","-32.126434330","7.487845898"
"18415","throw down the gauntlet","37","-2.042652607","-32.757404330","6.885296345"
"18417","throw dust in someone's eyes","61","29.981374740","-11.922589300","6.193449974"
"18419","throw good money after bad","79","39.755405430","4.950016499","-27.914922710"
"18421","throw in","16","0.837059617","-18.004264830","-33.334682460"
"18423","throw in at the deep end","1","-4.850487232","-20.233522420","13.462254520"
"18425","throw in the towel","1","4.483339787","-35.960548400","-5.080715179"
"18427","throw in with","16","1.090126753","-17.615951540","-34.712680820"
"18429","throw money away","79","39.305053710","5.407014847","-26.583391190"
"18431","throw off","31","-5.275651455","-37.549076080","1.657386661"
"18433","throw off balance","10","-5.386661530","-38.290229800","2.338226795"
"18435","throw off the trail","57","-4.919005394","-36.043460850","2.044075727"
"18437","throw of the dice","33","9.853231430","-3.293862343","-31.799509050"
"18439","throw one's cap over the windmill","33","-0.550016701","-30.657337190","-6.611743450"
"18441","throw one's hat in the ring","33","3.093620062","-27.525642400","-6.303236008"
"18443","throw one's hat over the fence","33","1.236589551","-28.801219940","-6.221323490"
"18445","throw one's hat over the wall","33","1.307131290","-29.538059230","-5.928853512"
"18447","throw one's toys out of the pram","52","10.679813390","-13.581429480","31.576948170"
"18449","throw one's weight around","87","-1.595083714","-53.278709410","-1.234478235"
"18451","throw one's weight behind","71","-2.227226734","-53.418014530","-2.323712587"
"18453","throw out","56","-5.516912937","-37.123676300","-2.344770432"
"18455","throw shapes","13","21.568655010","2.520781755","0.372952282"
"18457","throw stones","4","30.833604810","-35.659217830","6.056778908"
"18459","throw stones in a glass house","4","30.502685550","-34.869201660","6.517695427"
"18461","throw the baby out with the bathwater","13","-2.867912054","-36.650833130","-3.261590719"
"18463","throw the book at","48","15.716652870","-14.778168680","4.356052876"
"18465","throw the bull","35","29.525968550","-21.750282290","-13.670424460"
"18467","throw the bull around","35","29.157527920","-21.916105270","-14.612453460"
"18469","throw to the dogs","13","-0.352038950","-35.349670410","-0.823083162"
"18471","throw to the wind","33","9.993477821","-9.065771103","-25.092855450"
"18473","throw to the wolves","13","-0.083136037","-34.674114230","-1.310280204"
"18475","throw under the bus","28","-1.193041682","-34.239353180","0.783000886"
"18477","throw up one's hands","71","5.876529217","-35.923969270","-5.212159634"
"18479","throw up the sponge","82","5.728823662","-36.940368650","-3.759571791"
"18481","thud and blunder","75","22.635484700","-39.293575290","12.650496480"
"18483","thumb one's nose","4","26.777238850","-5.736907005","24.706853870"
"18485","thumb a ride","57","-17.506992340","-48.183185580","-1.743887901"
"18487","thumb on the scale","61","6.160231113","-24.987236020","-23.490133290"
"18489","thus and so","47","13.989958760","20.862686160","-17.241138460"
"18491","thus and such","47","15.845236780","21.342882160","-17.304683690"
"18493","tick all the boxes","21","-0.310733169","4.420295238","-48.532810210"
"18495","ticket to ride","57","-15.840521810","-48.487617490","-2.841534615"
"18497","tickle pink","86","24.543518070","-6.198158264","13.172641750"
"18499","tickle someone's funny bone","63","25.539096830","-4.406848907","13.230167390"
"18501","tickle someone's pickle","36","25.640306470","-5.320837975","12.779327390"
"18503","tickle the dragon's tail","13","6.117501736","3.851338625","7.765191555"
"18505","tick over","45","-31.552953720","-22.465440750","1.766883373"
"18507","tide over","1","-28.548049930","-3.407117605","0.960075974"
"18509","tie in","16","-0.763918400","-11.458479880","-46.201301570"
"18511","tie in with","16","-0.309162080","-11.587471960","-45.510429380"
"18513","tie one on","41","-1.792284727","-2.094588995","47.577957150"
"18515","tie someone's hands","9","14.327128410","-31.285516740","1.955229998"
"18517","tie the knot","16","-2.537064791","-12.540751460","-47.742179870"
"18519","tie up","5","-3.813694715","-11.593910220","-48.185245510"
"18521","tie up loose ends","38","-5.386365414","-11.193460460","-49.257362370"
"18523","tighten the purse strings","5","20.413597110","-26.157630920","-21.959329610"
"18525","tight-lipped","50","-21.130788800","0.284636199","13.743314740"
"18527","tight lips","50","-20.229496000","0.727256060","13.412318230"
"18529","tight ship","12","-26.498001100","-7.627645016","0.628252149"
"18531","tight spot","1","0.736056089","-4.294838428","10.444288250"
"18533","tight squeeze","1","1.050631404","-4.417780399","9.350011826"
"18535","till death do us part","3","-19.850584030","27.551527020","20.501791000"
"18537","time alone will tell","22","-23.874504090","16.784761430","-18.110673900"
"18539","time and material","73","-44.387657170","14.347940440","-13.688838010"
"18541","time bandit","14","-40.936462400","11.224678990","-1.621230245"
"18543","time burglar","74","-40.336906430","10.275911330","-0.324957907"
"18545","time flies","22","-34.181442260","7.591594219","-12.517530440"
"18547","time off","58","-40.987968440","3.927558661","4.529757977"
"18549","time of one's life","64","-26.970273970","30.083703990","10.418891910"
"18551","time out","11","-39.741073610","1.406748891","2.776512623"
"18553","time out of mind","83","-37.225372310","25.073009490","-6.344391823"
"18555","time stand still","68","-33.708988190","2.106285810","4.456634045"
"18557","time thief","15","-40.791137700","11.584686280","-0.846737564"
"18559","time will tell","64","-24.352237700","16.080625530","-17.249612810"
"18561","tin ear","60","-5.340896130","11.042700770","-11.590720180"
"18563","tin god","87","12.515249250","13.642978670","42.588062290"
"18565","Tinker to Evers to Chance","26","13.019537930","-0.362634629","-35.123661040"
"18567","tin-pot dictatorship","87","12.992693900","14.490520480","42.326316830"
"18569","tip off","2","5.274445534","30.866016390","-39.120597840"
"18571","tip-off","7","5.937800407","31.449544910","-39.245021820"
"18573","tip of the hat","17","18.482521060","14.609205250","-0.795054376"
"18575","tip of the iceberg","26","21.845119480","14.709379200","-3.430282116"
"18577","tip one's hat","71","18.445203780","13.698686600","-1.130107760"
"18579","tip the scale","77","4.671182632","-24.230890270","-24.595207210"
"18581","tip the scales","77","5.185125351","-23.514783860","-24.415525440"
"18583","tip the wink","2","3.209899902","30.752487180","-40.631484990"
"18585","tired and emotional","80","1.692742229","0.498469293","44.925163270"
"18587","tire fire","75","-6.792659760","-2.570819616","32.511661530"
"18589","tit for tat","55","8.366586685","-2.935355663","1.426267743"
"18591","tits up","10","47.187225340","3.447916746","16.016035080"
"18593","to a degree","21","22.326669690","14.187394140","-19.174362180"
"18595","toad-strangler","75","-8.663468361","-13.676148410","39.866558070"
"18597","to a fare-thee-well","46","-8.287971497","14.617583270","-42.565425870"
"18599","to a fault","60","15.484050750","-17.973348620","-1.201967597"
"18601","to all intents and purposes","47","15.185530660","24.558189390","-28.827919010"
"18603","toast of the town","23","2.324229956","25.901792530","27.316770550"
"18605","to a T","12","-5.788916111","13.085161210","-43.535564420"
"18607","to a turn","77","-24.357210160","-3.536962271","-7.272397041"
"18609","to beat the band","85","10.866393090","-32.332382200","21.321073530"
"18611","to be honest","47","19.594081880","3.654805660","-11.881342890"
"18613","to be sure","47","13.249981880","26.635967250","-9.464621544"
"18615","to boot","81","2.703836203","-42.189640050","-0.354927927"
"18617","to date","64","-25.892089840","20.588729860","-9.563221931"
"18619","today we are all","47","-28.365978240","16.299726490","-8.684868813"
"18621","to death","3","-18.901184080","24.419548030","22.564313890"
"18623","to die for","3","-17.660678860","24.990085600","20.254110340"
"18625","to do with","16","-0.332299888","-10.786143300","-44.123394010"
"18627","toes up","3","-19.025487900","-2.304032087","1.222117662"
"18629","toe the line","12","-14.845807080","-10.875289920","-36.962192540"
"18631","to go","57","-14.866229060","-19.835306170","-16.996362690"
"18633","to hell","4","7.429965973","41.122882840","15.409935950"
"18635","to hell in a handbasket","75","7.696028233","42.224815370","18.327667240"
"18637","to little avail","42","0.742401004","36.895137790","2.852764845"
"18639","tomayto, tomahto","47","16.029407500","16.699823380","-27.477518080"
"18641","tone down","54","-10.932612420","-30.295652390","13.886397360"
"18643","tongue-in-cheek","35","29.970714570","4.218794346","12.194484710"
"18645","to no avail","42","1.549994946","37.438522340","2.572152376"
"18647","tonsil hockey","36","48.742221830","-5.836798191","-10.012015340"
"18649","tonsil tennis","36","48.670936580","-5.286356926","-9.498785973"
"18651","too bad","44","6.058485508","31.227134700","2.873242855"
"18653","too big for one's boots","87","13.176000600","8.985411644","41.371173860"
"18655","too big for one's britches","21","13.224284170","8.260901451","41.591442110"
"18657","too clever by half","10","22.301834110","8.300153732","-26.165018080"
"18659","too good for this world","23","11.958057400","22.696393970","16.257963180"
"18661","too good to be true","44","11.534317020","22.870376590","15.564245220"
"18663","too hot to hold","1","-13.856000900","12.116107940","33.802864070"
"18665","tool around","15","-34.277553560","-18.081405640","-7.993158817"
"18667","too many balls in the air","10","-4.373865128","-31.688562390","23.390491490"
"18669","to one's heart's content","29","9.517274857","6.299378872","-5.396701336"
"18671","to one's mind","67","-7.428751469","2.123700619","-9.584270477"
"18673","too rich for one's blood","73","39.195350650","0.962550938","-16.392358780"
"18675","tooth-and-nail","49","-20.477687840","-30.827909470","8.591869354"
"18677","toothpaste is out of the tube","78","-50.566722870","5.713850021","-13.343321800"
"18679","toot one's own horn","29","25.009496690","-4.478270531","6.296175957"
"18681","top banana","87","7.404575825","20.019832610","32.763938900"
"18683","top cat","87","7.009315491","18.936910630","32.966320040"
"18685","top dog","87","6.525222301","17.662782670","33.397670750"
"18687","top dollar","73","32.595817570","4.042821884","-23.585126880"
"18689","top drawer","21","-0.409332246","17.443565370","25.879020690"
"18691","top end of town","19","1.508069992","27.922876360","29.777536390"
"18693","top-heavy with drink","41","0.286134452","-2.683460474","48.179470060"
"18695","to pieces","7","24.004474640","-37.254505160","4.074635983"
"18697","top it off","38","-15.026662830","16.862478260","-31.306339260"
"18699","top notch","21","0.870227218","18.815139770","26.595832820"
"18701","top of mind","51","-16.749443050","13.123061180","-0.824206293"
"18703","top of the hour","51","-41.613708500","22.617086410","6.530146599"
"18705","top of the line","21","0.517850816","18.465257640","27.472677230"
"18707","top of the morning","86","-41.851417540","21.046936040","6.840093136"
"18709","top oneself","29","5.233914375","-22.435768130","6.138073921"
"18711","topple over","78","4.579838753","-22.659591670","26.143737790"
"18713","top shelf","21","0.280434132","16.747995380","27.417541500"
"18715","top up","59","1.929673195","1.303157091","-52.062011720"
"18717","torcer las palabras","61","27.162157060","-1.504642725","-9.911520958"
"18719","torqued off","52","40.390438080","0.437696517","24.010425570"
"18721","torque off","31","40.696926120","-0.492043346","24.349691390"
"18723","to say nothing of","47","18.897304530","28.079584120","-22.873016360"
"18725","to say the least","8","13.088562010","44.017990110","-8.474570274"
"18727","to speak of","2","23.626073840","-5.285706043","-16.117111210"
"18729","toss-up","33","12.948455810","0.031767003","-32.587448120"
"18731","to tell the truth","76","21.279029850","2.677866220","-12.839120860"
"18733","to that end","7","-13.295865060","-5.539024830","-34.963722230"
"18735","to the backbone","34","-25.364362720","-4.827888966","28.333177570"
"18737","to the bone","49","-25.119916920","-3.713022709","29.776975630"
"18739","to the death","3","-19.600040440","25.856628420","21.292127610"
"18741","to the gills","21","6.355014324","-7.557876587","6.020707607"
"18743","to the letter","12","-3.410606861","15.145039560","-44.965538020"
"18745","to the max","21","-10.438824650","8.729212761","-41.939544680"
"18747","to the moon and back","6","0.451082349","30.368480680","15.370336530"
"18749","to the nth degree","21","-10.066713330","9.425882339","-42.584758760"
"18751","to the point","7","-3.745159864","4.453101158","-25.445352550"
"18753","to the T","12","-5.062942982","13.196058270","-44.009555820"
"18755","to the tee","7","-3.875993013","14.044810300","-43.008228300"
"18757","to the tonsils","21","-8.127746582","10.662873270","-43.728076930"
"18759","to the tune of","26","22.138290410","11.526157380","-18.392900470"
"18760","totus porcus","35","38.873012540","13.385091780","0.669532716"
"18762","touch a nerve","63","19.030525210","-18.057008740","26.766540530"
"18764","touch off","39","-21.609886170","-16.630409240","-30.243213650"
"18766","touch on","43","-10.067050930","14.547277450","-17.706125260"
"18768","touch oneself","36","44.324993130","-6.596288681","8.469342232"
"18770","touch the hem of someone's garment","63","21.111207960","-18.279397960","27.604105000"
"18772","touch up","59","-26.513120650","-38.070312500","6.974061966"
"18773","touch wood","0","0.525841653","35.186943050","-13.351997380"
"18775","touchy-feely","6","20.766710280","-17.850490570","31.368366240"
"18777","tough as nails","37","-24.027076720","-9.510917664","26.560739520"
"18779","tough break","1","7.164622307","28.384416580","0.824610770"
"18781","tough call","7","-22.715942380","-14.250310900","29.472232820"
"18783","tough cookies","4","5.997313023","27.988616940","2.737325668"
"18785","toughen up","37","-23.099227910","-14.166116710","23.618974690"
"18787","tough going","49","-22.479045870","-15.536183360","27.667728420"
"18789","tough love","6","-21.039470670","-13.789849280","25.064813610"
"18791","tough luck","44","6.153098106","29.320301060","1.514807105"
"18793","tough nut to crack","49","-20.975225450","-12.319903370","32.932796480"
"18795","tough sledding","49","-21.832178120","-17.125106810","29.048858640"
"18797","tough titty","4","45.107135770","2.948811531","16.681442260"
"18799","tough tuchus","37","-22.580602650","-12.592598920","26.744251250"
"18801","town and gown","70","-0.503473401","28.970188140","28.780820850"
"18803","toys in the attic","14","1.747902751","-7.143785477","39.571201320"
"18805","track down","89","0.116547823","-3.572995424","-19.548490520"
"18807","track record","40","-21.035385130","0.854316413","-27.779537200"
"18809","trailer park trash","60","33.218879700","-1.863994479","35.410888670"
"18811","trailer trash","60","33.778442380","-2.091381788","34.805892940"
"18813","transform and roll out","77","-22.515026090","-2.950800657","-14.529640200"
"18815","tread carefully","18","-4.062601089","-24.463222500","-7.367331028"
"18817","tread on someone's toes","63","2.313918114","-31.840858460","3.558029175"
"18819","tread the boards","24","-20.513345720","-24.423110960","-31.566574100"
"18821","treat like dirt","28","23.341279980","-14.478083610","3.365063190"
"18823","tremble and obey","82","-1.833931088","-40.174884800","11.376739500"
"18825","trench mouth","4","27.283876420","-30.884389880","13.374243740"
"18827","trial balloon","33","-6.965826035","-12.890865330","-34.207374570"
"18829","trial by fire","37","-9.396607399","-10.508332250","-32.356384280"
"18831","trial by media","72","7.637225151","31.856409070","26.940319060"
"18833","trick of the trade","26","12.324922560","13.923695560","-2.433495283"
"18835","trick up one's sleeve","5","18.233455660","-19.471490860","-12.630313870"
"18837","tried and tested","40","-9.792127609","-14.172122000","-30.677379610"
"18839","trip out","52","2.416147709","1.575357676","39.989524840"
"18841","trip to the woodshed","4","13.154249190","-11.420065880","3.935814857"
"18843","Trojan-horse","61","25.495632170","10.644216540","-0.037394617"
"18845","trot out","56","-14.058126450","-36.980854030","-8.361948013"
"18847","trotter case","14","-25.231035230","-17.343648910","33.986694340"
"18849","trouble at mill","75","-19.714611050","-22.878396990","34.884105680"
"18851","trouble in paradise","69","1.347420812","42.156757350","15.881809230"
"18853","true stripes","12","17.007196430","2.796595097","-4.723359108"
"18855","true to form","12","15.203873630","3.855616093","-5.927294254"
"18857","trump up","59","12.766344070","-8.739491463","-9.193879128"
"18859","truth be told","47","22.217618940","3.350792646","-11.048477170"
"18861","try on for size","33","-7.843806744","-15.870680810","-31.542194370"
"18863","try it on","33","-7.886570454","-14.736199380","-31.697294240"
"18865","try one's hand","33","-3.426615715","-12.996364590","-29.876680370"
"18867","tube steak","26","38.299201970","7.867804527","-5.253808498"
"18869","tug of war","37","10.696386340","-44.765480040","4.954439640"
"18871","tug one's forelock","9","21.407215120","-38.894977570","19.003368380"
"18873","tumble on","39","-10.945247650","13.294259070","-23.694210050"
"18875","tuned in","20","-14.052905080","11.502066610","-8.066064835"
"18877","tune in","20","-13.258397100","11.167423250","-8.572340965"
"18878","tune out","11","-13.019848820","10.521916390","-10.218625070"
"18880","tune up","59","-27.130723950","-38.097011570","5.482199669"
"18882","tuppence","8","36.003936770","15.045191760","-22.571254730"
"18884","tuppence worth","8","35.662109380","14.373629570","-23.108125690"
"18886","turd in the punchbowl","28","22.620370860","-14.081369400","18.303129200"
"18888","turf war","65","11.801016810","-45.457984920","4.465053082"
"18890","turkey shoot","0","6.871954918","13.898842810","-3.802973986"
"18892","turn back","55","-43.541072850","-2.250474691","-11.044361110"
"18894","turn off","31","-18.427724840","-7.710580349","-2.383734226"
"18896","turn on","39","-17.427917480","-4.164126396","-4.837121964"
"18898","turn up","59","-10.540096280","6.763337135","-23.216117860"
"18900","turn a blind eye","83","-17.710149770","9.713954926","8.561415672"
"18902","turn a corner","77","-24.607196810","-7.000020981","-11.476876260"
"18904","turn a deaf ear","31","-11.189269070","8.260942459","-10.995154380"
"18906","turn against","77","-16.966005330","-4.607755184","-9.239358902"
"18908","turn a hair","13","-14.278340340","9.028747559","11.960726740"
"18910","turn a number of shades of red","52","14.080794330","-3.087050438","31.241224290"
"18912","turn a phrase","77","-22.054698940","-3.361806870","-5.412480831"
"18914","turn a profit","73","20.588079450","-3.675441980","-29.278450010"
"18916","turn around","55","-22.820247650","-7.437165260","-8.118609428"
"18918","turn a trick","61","-20.842981340","-3.994163036","-8.008339882"
"18920","turn back the clock","55","-43.195522310","-0.163786784","-10.181167600"
"18922","turn down","54","-7.376760483","-30.979032520","8.425288200"
"18924","turn heads","20","-2.317762375","4.858896255","-3.035056829"
"18926","turn in","58","-51.597103120","8.383267403","3.991258621"
"18928","turn in one's grave","3","2.659921408","-19.628629680","9.023196220"
"18930","turn into","77","-21.020050050","-0.833244979","-13.868102070"
"18932","turn into a pumpkin","3","-53.020927430","9.600137711","2.964395285"
"18934","turn loose","11","-1.905424833","-30.890199660","-14.806575780"
"18936","turn of events","77","-20.740886690","-6.447765350","-4.045742512"
"18938","turn-off","31","-19.027421950","-7.081651688","-2.544521570"
"18940","turn of phrase","77","-21.772537230","-4.092434883","-5.138450146"
"18942","turn-on","39","-17.685853960","-4.695249557","-3.340098619"
"18944","turn one's back","31","-16.738256450","-5.737897873","-8.060662270"
"18946","turn one's coat","77","-18.569217680","-6.545637608","-10.267020230"
"18948","turn one's nose up","4","25.583223340","-4.619756222","25.652288440"
"18950","turn on its head","77","-19.946342470","-7.075043678","-7.169295788"
"18952","turn on one's heel","77","-18.070877080","-6.184381008","-6.855273247"
"18954","turn out","77","-8.116549492","6.899727821","-20.904630660"
"18956","turn over","77","-20.972217560","-7.882213116","-9.121644974"
"18958","turn over a new leaf","77","-21.874576570","-8.983741760","-10.302535060"
"18960","turn someone's head","63","-2.093133926","4.437685966","-3.836199045"
"18962","turn tail","57","-25.044822690","-9.121047020","-8.041017532"
"18964","turn the air blue","30","31.353689190","5.593018055","21.952631000"
"18966","turn the boat","77","-20.591985700","-7.539159298","-12.715284350"
"18968","turn the corner","77","-23.952775960","-7.038578033","-11.978215220"
"18970","turn the other cheek","82","-15.079391480","-8.012877464","-9.114284515"
"18972","turn the page","77","-23.186357500","-9.779334068","-11.339404110"
"18974","turn the scale","77","4.005531788","-23.661140440","-23.371315000"
"18976","turn the screw","28","7.507680416","-45.663761140","17.445098880"
"18978","turn the tables","55","-20.588167190","-5.717370033","-9.701033592"
"18980","turn the tide","77","-21.150323870","-6.416837692","-11.889490130"
"18982","turn to dust","78","-17.121217730","14.213992120","19.612565990"
"18984","turn two","7","-23.821598050","-7.810444832","-5.315902710"
"18986","turn up for the book","16","-11.310736660","6.647567749","-24.202846530"
"18988","turn up one's nose","4","25.158086780","-4.353086472","26.650255200"
"18990","turn upside down","55","-19.786836620","-10.056179050","-7.640529633"
"18992","turn up the heat","59","-9.067334175","-18.744590760","-9.273824692"
"18994","turn up trumps","46","-8.666899681","6.115201473","-22.867261890"
